event_id,machine_id,sensor_type,sensor_value,unit,event_timestamp,line_id,shift_id,is_anomaly_flag,firmware_version
EVT-000552,MCH-005,PRESSURE,4.539,bar,2024-08-23T17:42:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000553,MCH-013,DOWNTIME_EVENT,1.0,count,2024-07-31T12:27:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000554,MCH-006,GOOD_UNITS,305,count,2024-06-13T16:04:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000555,MCH-018,DOWNTIME_EVENT,1.0,count,2024-08-04T14:51:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000556,MCH-006,GOOD_UNITS,289,count,2024-08-14T09:12:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000557,MCH-019,GOOD_UNITS,307,count,2024-06-01T09:55:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000558,MCH-020,CYCLE_COUNT,243,count,2024-06-30T05:09:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000559,MCH-011,PRESSURE,3.711,bar,2024-06-14T01:14:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000560,MCH-003,DEFECT_COUNT,14,count,2024-06-16T12:45:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000561,MCH-003,DEFECT_COUNT,8,count,2024-08-03T08:15:00.000Z,SMT-LINE-01,SHIFT-C,True,v2.4.1
EVT-000562,MCH-015,GOOD_UNITS,285,count,2024-07-06T09:05:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000563,MCH-018,GOOD_UNITS,283,count,2024-07-03T05:16:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000564,MCH-008,VIBRATION,0.0517,count,2024-08-02T19:07:00.000Z,SMT-LINE-01,SHIFT-B,True,v2.4.1
EVT-000565,MCH-004,PRESSURE,4.362,bar,2024-06-25T00:26:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000566,MCH-003,DOWNTIME_MINUTES,9.5,count,2024-06-15T21:30:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000567,MCH-016,TEMPERATURE,61.42,celsius,2024-07-27T02:31:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000568,MCH-011,CYCLE_COUNT,128,count,2024-06-10T11:12:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000569,MCH-018,CYCLE_TIME_SECONDS,19.5,count,2024-08-24T11:56:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000570,MCH-013,DOWNTIME_EVENT,1.0,count,2024-06-05T18:25:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000571,MCH-001,GOOD_UNITS,282,count,2024-07-04T02:14:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000572,MCH-007,PRESSURE,4.381,bar,2024-07-14T23:17:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000573,MCH-010,GOOD_UNITS,295,count,2024-06-11T18:19:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000574,MCH-018,GOOD_UNITS,285,count,2024-07-29T16:10:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000575,MCH-002,CYCLE_TIME_SECONDS,18.2,count,2024-07-11T19:48:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000576,MCH-009,DOWNTIME_EVENT,1.0,count,2024-08-16T10:37:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000577,MCH-004,PRESSURE,3.932,bar,2024-08-01T00:06:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000578,MCH-013,DOWNTIME_MINUTES,1.8,count,2024-06-06T19:13:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000579,MCH-019,CYCLE_COUNT,201,count,2024-07-14T11:16:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000580,MCH-002,DOWNTIME_MINUTES,2.8,count,2024-08-17T23:27:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000581,MCH-005,PRESSURE,3.725,bar,2024-07-27T17:00:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000582,MCH-007,CYCLE_COUNT,112,count,2024-06-16T11:10:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000583,MCH-014,CYCLE_COUNT,290,count,2024-08-02T10:18:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000584,MCH-003,PRESSURE,3.97,bar,2024-08-23T03:40:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000585,MCH-001,DOWNTIME_EVENT,1.0,count,2024-08-23T17:34:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000586,MCH-014,VIBRATION,0.146,count,2024-06-11T11:48:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000587,MCH-004,PRESSURE,4.072,bar,2024-08-09T06:42:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000588,MCH-014,CYCLE_TIME_SECONDS,17.6,count,2024-08-20T03:47:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000589,MCH-016,TEMPERATURE,75.82,celsius,2024-07-26T16:17:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000590,MCH-002,GOOD_UNITS,308,count,2024-07-07T19:34:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000591,MCH-016,CYCLE_TIME_SECONDS,20.2,count,2024-08-08T03:06:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000592,MCH-010,CYCLE_TIME_SECONDS,17.4,count,2024-08-12T11:45:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000593,MCH-015,DEFECT_COUNT,8,count,2024-08-28T22:12:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000594,MCH-015,CYCLE_COUNT,313,count,2024-06-18T08:33:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000595,MCH-012,TEMPERATURE,81.14,celsius,2024-07-18T06:18:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000596,MCH-017,GOOD_UNITS,284,count,2024-08-04T20:04:00.000Z,PACKAGING-01,SHIFT-C,True,v2.4.1
EVT-000597,MCH-007,TEMPERATURE,72.03,celsius,2024-06-18T19:05:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000598,MCH-015,DOWNTIME_MINUTES,1.7,count,2024-07-04T18:40:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000599,MCH-016,DOWNTIME_EVENT,1.0,count,2024-07-05T03:39:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000600,MCH-019,DOWNTIME_MINUTES,1.4,count,2024-07-14T10:44:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000601,MCH-003,CYCLE_TIME_SECONDS,20.8,count,2024-08-02T22:49:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000602,MCH-019,CYCLE_COUNT,299,count,2024-08-17T23:12:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000603,MCH-009,GOOD_UNITS,296,count,2024-06-20T01:36:00.000Z,SMT-LINE-01,SHIFT-C,True,v2.4.1
EVT-000604,MCH-005,VIBRATION,0.1158,count,2024-08-23T05:14:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000605,MCH-009,GOOD_UNITS,308,count,2024-06-29T01:17:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000606,MCH-015,CYCLE_TIME_SECONDS,17.8,count,2024-06-21T02:41:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000607,MCH-001,DOWNTIME_MINUTES,24.9,count,2024-06-10T13:30:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000608,MCH-010,CYCLE_TIME_SECONDS,16.9,count,2024-07-26T16:29:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000609,MCH-009,CYCLE_TIME_SECONDS,15.4,count,2024-08-18T15:57:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000610,MCH-008,TEMPERATURE,76.92,celsius,2024-08-09T22:12:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000611,MCH-005,TEMPERATURE,58.46,celsius,2024-08-02T05:08:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000612,MCH-013,GOOD_UNITS,303,count,2024-07-09T08:22:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000613,MCH-007,DEFECT_COUNT,7,count,2024-07-23T07:38:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000614,MCH-012,DOWNTIME_MINUTES,1.2,count,2024-08-22T18:20:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000615,MCH-010,PRESSURE,3.715,bar,2024-06-17T17:41:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000616,MCH-011,PRESSURE,4.29,bar,2024-08-22T03:11:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000617,MCH-010,GOOD_UNITS,305,count,2024-08-19T13:40:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000618,MCH-015,PRESSURE,3.608,bar,2024-06-28T00:21:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000619,MCH-016,CYCLE_COUNT,208,count,2024-06-07T17:34:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000620,MCH-014,TEMPERATURE,74.95,celsius,2024-06-28T09:46:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000621,MCH-014,DOWNTIME_EVENT,1.0,count,2024-07-02T10:34:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000622,MCH-006,PRESSURE,3.778,bar,2024-08-05T09:24:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000623,MCH-015,CYCLE_TIME_SECONDS,18.3,count,2024-06-01T16:17:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000624,MCH-016,PRESSURE,4.42,bar,2024-06-15T16:06:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000625,MCH-013,TEMPERATURE,78.2,celsius,2024-07-14T16:53:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000626,MCH-001,DEFECT_COUNT,6,count,2024-07-05T05:03:00.000Z,SMT-LINE-01,SHIFT-C,True,v2.4.1
EVT-000627,MCH-008,CYCLE_COUNT,257,count,2024-08-07T00:34:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000628,MCH-017,DOWNTIME_EVENT,1.0,count,2024-07-06T03:52:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000629,MCH-010,CYCLE_TIME_SECONDS,15.1,count,2024-06-05T09:52:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000630,MCH-005,DEFECT_COUNT,15,count,2024-08-02T18:17:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000631,MCH-013,TEMPERATURE,74.65,celsius,2024-08-22T19:08:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000632,MCH-007,TEMPERATURE,67.89,celsius,2024-06-13T04:37:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000633,MCH-013,CYCLE_TIME_SECONDS,17.2,count,2024-06-04T15:37:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000634,MCH-004,TEMPERATURE,75.79,celsius,2024-06-05T14:46:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000635,MCH-016,VIBRATION,0.1259,count,2024-06-24T06:06:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000636,MCH-010,GOOD_UNITS,301,count,2024-06-02T02:19:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000637,MCH-020,VIBRATION,0.0453,count,2024-07-27T22:31:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000638,MCH-004,PRESSURE,4.513,bar,2024-06-26T23:34:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000639,MCH-009,DOWNTIME_MINUTES,12.1,count,2024-08-11T01:28:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000640,MCH-002,DOWNTIME_MINUTES,2.3,count,2024-06-15T20:20:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000641,MCH-008,TEMPERATURE,75.44,celsius,2024-07-01T08:12:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000642,MCH-003,DOWNTIME_MINUTES,0.3,count,2024-06-14T19:48:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000643,MCH-010,CYCLE_TIME_SECONDS,18.1,count,2024-07-12T19:47:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000644,MCH-002,CYCLE_TIME_SECONDS,15.6,count,2024-06-17T03:38:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000645,MCH-002,TEMPERATURE,81.25,celsius,2024-08-17T17:34:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000646,MCH-012,TOTAL_OUTPUT,320,count,2024-07-01T03:58:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000647,MCH-012,DEFECT_COUNT,5,count,2024-06-09T17:03:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000648,MCH-009,GOOD_UNITS,302,count,2024-07-12T19:19:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000649,MCH-006,PRESSURE,4.525,bar,2024-08-12T18:52:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000650,MCH-016,DOWNTIME_EVENT,1.0,count,2024-07-25T00:30:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000651,MCH-012,DOWNTIME_EVENT,1.0,count,2024-08-11T04:06:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000652,MCH-005,TOTAL_OUTPUT,319,count,2024-08-06T10:45:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000653,MCH-002,PRESSURE,4.557,bar,2024-07-11T08:41:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000654,MCH-017,DOWNTIME_EVENT,1.0,count,2024-08-04T09:09:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000655,MCH-011,DOWNTIME_MINUTES,2.5,count,2024-08-01T05:17:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000656,MCH-008,TOTAL_OUTPUT,301,count,2024-08-06T09:23:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000657,MCH-020,TEMPERATURE,90.62,celsius,2024-07-22T01:43:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000658,MCH-006,PRESSURE,4.251,bar,2024-08-19T09:16:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000659,MCH-009,TEMPERATURE,61.89,celsius,2024-08-28T13:18:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000660,MCH-015,TOTAL_OUTPUT,315,count,2024-06-08T10:12:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000661,MCH-015,DEFECT_COUNT,3,count,2024-07-16T14:53:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000662,MCH-013,GOOD_UNITS,281,count,2024-06-10T14:13:00.000Z,PACKAGING-01,SHIFT-C,True,v2.4.1
EVT-000663,MCH-020,DOWNTIME_EVENT,1.0,count,2024-06-09T12:33:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000664,MCH-015,DEFECT_COUNT,11,count,2024-07-30T19:59:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000665,MCH-018,DOWNTIME_EVENT,1.0,count,2024-07-01T11:12:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000666,MCH-015,PRESSURE,4.183,bar,2024-07-04T07:37:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000667,MCH-012,CYCLE_TIME_SECONDS,15.7,count,2024-07-02T07:42:00.000Z,SMT-LINE-01,SHIFT-A,False,v2.4.1
EVT-000668,MCH-005,GOOD_UNITS,283,count,2024-07-16T01:42:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000669,MCH-013,CYCLE_COUNT,197,count,2024-06-12T05:46:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000670,MCH-014,TEMPERATURE,69.71,celsius,2024-08-09T04:01:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000671,MCH-015,DOWNTIME_EVENT,1.0,count,2024-07-12T06:08:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000672,MCH-017,TEMPERATURE,63.95,celsius,2024-06-01T15:28:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000673,MCH-006,DOWNTIME_EVENT,1.0,count,2024-08-11T08:17:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000674,MCH-013,DOWNTIME_EVENT,1.0,count,2024-06-10T16:13:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000675,MCH-014,DOWNTIME_EVENT,1.0,count,2024-07-06T06:18:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000676,MCH-010,TOTAL_OUTPUT,315,count,2024-07-02T10:59:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000677,MCH-017,CYCLE_TIME_SECONDS,17.1,count,2024-08-03T23:12:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000678,MCH-018,CYCLE_COUNT,131,count,2024-08-25T09:39:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000679,MCH-012,VIBRATION,0.1776,count,2024-08-02T17:55:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000680,MCH-011,PRESSURE,4.149,bar,2024-07-29T05:16:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000681,MCH-014,DOWNTIME_MINUTES,1.1,count,2024-07-23T04:34:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000682,MCH-013,VIBRATION,0.1329,count,2024-06-03T13:12:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000683,MCH-009,VIBRATION,0.1245,count,2024-08-02T10:53:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000684,MCH-018,TEMPERATURE,66.46,celsius,2024-06-19T19:38:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000685,MCH-008,DOWNTIME_MINUTES,1.6,count,2024-08-18T23:16:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000686,MCH-002,GOOD_UNITS,292,count,2024-07-31T17:36:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000687,MCH-002,TEMPERATURE,78.81,celsius,2024-07-21T12:08:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000688,MCH-015,CYCLE_COUNT,313,count,2024-08-11T07:57:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000689,MCH-007,CYCLE_COUNT,155,count,2024-07-26T04:07:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000690,MCH-006,VIBRATION,0.1181,count,2024-06-08T00:40:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000691,MCH-005,VIBRATION,0.0999,count,2024-06-25T07:14:00.000Z,PACKAGING-01,SHIFT-B,True,v2.4.1
EVT-000692,MCH-005,TEMPERATURE,76.02,celsius,2024-07-13T16:42:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000693,MCH-010,TOTAL_OUTPUT,315,count,2024-07-31T11:55:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000694,MCH-011,DOWNTIME_MINUTES,0.8,count,2024-08-11T14:44:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000695,MCH-006,GOOD_UNITS,297,count,2024-07-17T05:29:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000696,MCH-007,DEFECT_COUNT,10,count,2024-06-21T09:12:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000697,MCH-020,DOWNTIME_MINUTES,2.1,count,2024-08-08T18:12:00.000Z,PACKAGING-01,SHIFT-C,True,v2.4.1
EVT-000698,MCH-012,TOTAL_OUTPUT,297,count,2024-08-01T03:19:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000699,MCH-011,GOOD_UNITS,309,count,2024-06-04T21:06:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000700,MCH-010,TEMPERATURE,77.81,celsius,2024-08-06T03:32:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000701,MCH-015,TOTAL_OUTPUT,291,count,2024-07-17T13:20:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000702,MCH-003,PRESSURE,4.572,bar,2024-07-18T00:37:00.000Z,PACKAGING-01,SHIFT-C,True,v2.4.1
EVT-000703,MCH-007,CYCLE_COUNT,301,count,2024-06-07T05:01:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000704,MCH-014,PRESSURE,4.852,bar,2024-08-15T16:25:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000705,MCH-002,PRESSURE,4.368,bar,2024-07-01T10:38:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000706,MCH-008,CYCLE_TIME_SECONDS,18.7,count,2024-08-15T00:51:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000707,MCH-014,DEFECT_COUNT,0,count,2024-07-08T01:31:00.000Z,ASSEMBLY-LINE-02,SHIFT-C,False,v2.4.1
EVT-000708,MCH-020,PRESSURE,4.215,bar,2024-06-01T18:53:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000709,MCH-010,CYCLE_TIME_SECONDS,14.7,count,2024-06-10T21:51:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000710,MCH-015,GOOD_UNITS,292,count,2024-08-24T14:23:00.000Z,SMT-LINE-01,SHIFT-B,False,v2.4.1
EVT-000711,MCH-005,GOOD_UNITS,305,count,2024-06-21T06:18:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000712,MCH-010,DEFECT_COUNT,0,count,2024-06-14T08:44:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000713,MCH-001,DOWNTIME_EVENT,1.0,count,2024-06-05T01:15:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000714,MCH-003,CYCLE_TIME_SECONDS,19.0,count,2024-08-26T10:42:00.000Z,ASSEMBLY-LINE-01,SHIFT-A,False,v2.4.1
EVT-000715,MCH-017,VIBRATION,0.1837,count,2024-07-30T01:03:00.000Z,SMT-LINE-02,SHIFT-A,False,v2.4.1
EVT-000716,MCH-009,CYCLE_COUNT,109,count,2024-08-16T05:32:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000717,MCH-002,DOWNTIME_MINUTES,2.1,count,2024-08-17T19:46:00.000Z,PACKAGING-01,SHIFT-A,False,v2.4.1
EVT-000718,MCH-009,PRESSURE,4.328,bar,2024-06-07T09:09:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000719,MCH-008,PRESSURE,4.574,bar,2024-07-30T21:54:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000720,MCH-011,TOTAL_OUTPUT,304,count,2024-06-18T20:42:00.000Z,ASSEMBLY-LINE-01,SHIFT-C,False,v2.4.1
EVT-000721,MCH-019,VIBRATION,0.0851,count,2024-08-03T08:52:00.000Z,ASSEMBLY-LINE-01,SHIFT-B,False,v2.4.1
EVT-000722,MCH-008,CYCLE_COUNT,262,count,2024-06-29T18:13:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000723,MCH-011,TOTAL_OUTPUT,304,count,2024-06-13T11:23:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000724,MCH-018,PRESSURE,4.086,bar,2024-07-15T13:48:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000725,MCH-009,VIBRATION,0.1405,count,2024-08-16T20:55:00.000Z,SMT-LINE-01,SHIFT-C,False,v2.4.1
EVT-000726,MCH-017,TEMPERATURE,68.66,celsius,2024-06-02T22:41:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000727,MCH-007,TEMPERATURE,62.5,celsius,2024-07-24T22:57:00.000Z,PACKAGING-01,SHIFT-B,False,v2.4.1
EVT-000728,MCH-012,GOOD_UNITS,287,count,2024-06-14T18:41:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000729,MCH-015,DOWNTIME_MINUTES,2.4,count,2024-06-13T10:28:00.000Z,ASSEMBLY-LINE-02,SHIFT-B,False,v2.4.1
EVT-000730,MCH-008,DOWNTIME_EVENT,1.0,count,2024-07-31T13:38:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000731,MCH-006,DOWNTIME_EVENT,1.0,count,2024-06-15T17:49:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
EVT-000732,MCH-016,DEFECT_COUNT,1,count,2024-06-14T13:22:00.000Z,SMT-LINE-02,SHIFT-B,False,v2.4.1
EVT-000733,MCH-012,CYCLE_COUNT,90,count,2024-06-25T07:29:00.000Z,SMT-LINE-02,SHIFT-C,False,v2.4.1
EVT-000734,MCH-013,TOTAL_OUTPUT,319,count,2024-07-04T03:09:00.000Z,ASSEMBLY-LINE-02,SHIFT-A,False,v2.4.1
EVT-000735,MCH-011,PRESSURE,4.08,bar,2024-07-30T06:43:00.000Z,PACKAGING-01,SHIFT-C,False,v2.4.1
